Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Ashley,2020-06-17 03:42:22,00:21:50,Autoplayed: user action: None; ,Patriot Act with Hasan Minhaj: Volume 6: Why the News Industry Is Dying (Episode 5),,LG 2016 MStar M2 Low DTV Smart TV,00:22:13,00:22:13,US (United States)
Ashley,2020-06-17 03:20:15,00:22:00,,Patriot Act with Hasan Minhaj: Volume 6: Is College Still Worth It? (Episode 6),,LG 2016 MStar M2 Low DTV Smart TV,00:22:00,00:22:00,US (United States)
Ashley,2020-06-15 17:25:50,01:00:01,,Lez Bomb,,LG 2016 MStar M2 Low DTV Smart TV,01:00:01,01:00:01,US (United States)
Ashley,2020-06-14 08:29:17,00:17:58,Autoplayed: user action: None; ,Dead to Me: Season 2: Between You and Me (Episode 4),,LG 2016 MStar M2 Low DTV Smart TV,00:18:02,00:18:02,US (United States)
Ashley,2020-06-14 08:02:01,00:27:05,Autoplayed: user action: None; ,Dead to Me: Season 2: You Can't Live Like This (Episode 3),,LG 2016 MStar M2 Low DTV Smart TV,00:27:11,00:27:11,US (United States)
Ashley,2020-06-14 07:32:14,00:29:35,,Dead to Me: Season 2: Where Have You Been (Episode 2),,LG 2016 MStar M2 Low DTV Smart TV,00:29:35,00:29:35,US (United States)
Ashley,2020-06-12 04:40:46,00:34:59,Autoplayed: user action: None; ,Who Killed Malcolm X?: Season 1: Straight Man in a Crooked Game (Episode 2),,LG 2016 MStar M2 Low DTV Smart TV,00:35:03,00:35:03,US (United States)
Ashley,2020-06-12 03:57:16,00:43:04,,Who Killed Malcolm X?: Season 1: Marked Man (Episode 1),,LG 2016 MStar M2 Low DTV Smart TV,00:43:04,00:43:04,US (United States)
Ashley,2020-06-09 06:24:26,00:54:05,Autoplayed: user action: None; ,Oprah Winfrey Presents: When They See Us Now,,LG 2016 MStar M2 Low DTV Smart TV,00:54:05,00:54:05,US (United States)
Ashley,2020-06-09 04:58:47,01:25:30,Autoplayed: user action: None; ,When They See Us: Limited Series: Part Four (Episode 4),,LG 2016 MStar M2 Low DTV Smart TV,01:25:34,01:25:34,US (United States)
Ashley,2020-06-09 04:01:23,00:57:16,,When They See Us: Limited Series: Part Three (Episode 3),,LG 2016 MStar M2 Low DTV Smart TV,01:10:41,01:10:41,US (United States)
Ashley,2020-06-09 04:00:37,00:00:06,Autoplayed: user action: None; ,Queer Eye: Season 5: Silver Lining Sweeney (Episode 7),,LG 2016 MStar M2 Low DTV Smart TV,00:00:10,Not latest view,US (United States)
Ashley,2020-06-09 03:13:32,00:46:55,Autoplayed: user action: None; ,Queer Eye: Season 5: DJ's on Repeat (Episode 6),,LG 2016 MStar M2 Low DTV Smart TV,00:46:59,00:46:59,US (United States)
Ashley,2020-06-09 02:26:50,00:46:34,Autoplayed: user action: None; ,Queer Eye: Season 5: The Anxious Activist (Episode 5),,LG 2016 MStar M2 Low DTV Smart TV,00:46:38,00:46:38,US (United States)
Ashley,2020-06-09 01:38:08,00:48:11,Autoplayed: user action: None; ,Queer Eye: Season 5: The North Philadelphia Story (Episode 4),,LG 2016 MStar M2 Low DTV Smart TV,00:48:15,00:48:15,US (United States)
Ashley,2020-06-09 00:50:58,00:47:01,Autoplayed: user action: None; ,Queer Eye: Season 5: Father of the Bride (Episode 3),,LG 2016 MStar M2 Low DTV Smart TV,00:47:05,00:47:05,US (United States)
Ashley,2020-06-09 00:05:02,00:45:48,Autoplayed: user action: None; ,Queer Eye: Season 5: Groomer Has It (Episode 2),,LG 2016 MStar M2 Low DTV Smart TV,00:45:52,00:45:52,US (United States)
Ashley,2020-06-08 23:15:33,00:49:22,,Queer Eye: Season 5: Preaching Out Loud (Episode 1),,LG 2016 MStar M2 Low DTV Smart TV,00:49:22,00:49:22,US (United States)
Ashley,2020-06-08 23:00:05,00:13:22,Autoplayed: user action: None; ,When They See Us: Limited Series: Part Three (Episode 3),,LG 2016 MStar M2 Low DTV Smart TV,00:13:26,Not latest view,US (United States)
Ashley,2020-06-08 21:51:04,01:08:53,Autoplayed: user action: None; ,When They See Us: Limited Series: Part Two (Episode 2),,LG 2016 MStar M2 Low DTV Smart TV,01:08:57,01:08:57,US (United States)
Ashley,2020-06-08 20:33:21,01:17:15,,When They See Us: Limited Series: Part One (Episode 1),,LG 2016 MStar M2 Low DTV Smart TV,01:01:40,01:01:40,US (United States)
Ashley,2020-06-08 19:47:03,00:43:29,Autoplayed: user action: None; ,Time: The Kalief Browder Story: Season 1: Part 6 - The After Life (Episode 6),,LG 2016 MStar M2 Low DTV Smart TV,00:43:43,00:43:43,US (United States)
Ashley,2020-06-08 19:03:54,00:42:57,Autoplayed: user action: None; ,Time: The Kalief Browder Story: Season 1: Part 5 - Injustice for All (Episode 5),,LG 2016 MStar M2 Low DTV Smart TV,00:43:13,00:43:13,US (United States)
Ashley,2020-06-08 17:43:56,00:42:57,Autoplayed: user action: Unspecified; ,Time: The Kalief Browder Story: Season 1: Part 4 - The Witness (Episode 4),,LG 2016 MStar M2 Low DTV Smart TV,00:43:13,00:43:13,US (United States)
Ashley,2020-06-08 17:00:47,00:42:59,Autoplayed: user action: None; ,Time: The Kalief Browder Story: Season 1: Part 3 - The Bing (Episode 3),,LG 2016 MStar M2 Low DTV Smart TV,00:43:13,00:43:13,US (United States)
Ashley,2020-06-08 16:17:37,00:42:59,Autoplayed: user action: None; ,Time: The Kalief Browder Story: Season 1: Part 2 - The Island (Episode 2),,LG 2016 MStar M2 Low DTV Smart TV,00:43:13,00:43:13,US (United States)
Ashley,2020-06-08 15:34:18,00:43:11,,Time: The Kalief Browder Story: Season 1: Part 1 - The System (Episode 1),,LG 2016 MStar M2 Low DTV Smart TV,00:43:11,00:43:11,US (United States)
Ashley,2020-06-08 06:51:43,00:36:31,Autoplayed: user action: None; ,13TH: A Conversation with Oprah Winfrey & Ava DuVernay,,LG 2016 MStar M2 Low DTV Smart TV,00:36:31,00:36:31,US (United States)
Ashley,2020-06-08 04:22:07,02:29:14,,13TH,,LG 2016 MStar M2 Low DTV Smart TV,01:39:57,01:39:57,US (United States)
Ashley,2020-06-08 03:25:34,00:54:50,Autoplayed: user action: None; ,Jeffrey Epstein: Filthy Rich: Limited Series: Finding Their Voice (Episode 4),,LG 2016 MStar M2 Low DTV Smart TV,00:54:54,00:54:54,US (United States)
Ashley,2020-06-08 02:31:49,00:53:33,Autoplayed: user action: None; ,Jeffrey Epstein: Filthy Rich: Limited Series: The Island (Episode 3),,LG 2016 MStar M2 Low DTV Smart TV,00:53:37,00:53:37,US (United States)
Ashley,2020-06-08 01:35:51,00:55:46,,Jeffrey Epstein: Filthy Rich: Limited Series: Follow the Money (Episode 2),,LG 2016 MStar M2 Low DTV Smart TV,00:55:46,00:55:46,US (United States)
Ashley,2019-10-01 05:40:06,00:24:08,,Arrested Development: Season 5: Unexpected Company (Episode 9),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:24:25,00:24:25,US (United States)
Ashley,2019-10-01 03:36:15,00:00:03,Autoplayed: user action: None; ,"Schitt's Creek: Season 4: Merry Christmas, Johnny Rose (Episode 13)",,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:00:03,Not latest view,US (United States)
Ashley,2019-10-01 02:46:56,00:20:34,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 5: Moroccan Christmas (Episode 11),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:04,00:21:04,US (United States)
Ashley,2019-10-01 02:25:18,00:21:35,Autoplayed: user action: None; ,The Office (U.S.): Season 5: The Surplus (Episode 10),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:35,00:21:35,US (United States)
Ashley,2019-10-01 02:04:14,00:21:01,Autoplayed: user action: None; ,The Office (U.S.): Season 5: Frame Toby (Episode 9),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:01,00:21:01,US (United States)
Ashley,2019-10-01 01:42:36,00:21:32,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 5: Business Trip (Episode 8),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:22,00:21:22,US (United States)
Ashley,2019-10-01 01:40:41,00:01:50,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 5: Customer Survey (Episode 7),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:31,00:21:31,US (United States)
Ashley,2019-10-01 01:29:03,00:11:27,Autoplayed: user action: Unspecified; ,Unbreakable Kimmy Schmidt: Season 4: Sliding Van Doors (Episode 9),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:40:32,00:40:32,US (United States)
Ashley,2019-10-01 01:26:07,00:02:32,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One Where No One Proposes (Episode 1),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:09:50,00:09:50,US (United States)
Ashley,2019-10-01 01:04:04,00:19:41,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 5: Customer Survey (Episode 7),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:19:41,Not latest view,US (United States)
Ashley,2019-10-01 00:41:38,00:21:07,,The Office (U.S.): Season 5: Employee Transfer (Episode 6),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:22,00:21:22,US (United States)
Ashley,2019-10-01 00:22:57,00:11:53,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 2: The Fire (Episode 4),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:20:05,00:20:05,US (United States)
Ashley,2019-09-30 02:45:39,00:19:44,Autoplayed: user action: Unspecified; ,National Treasure,,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:19:44,00:19:44,US (United States)
Ashley,2019-09-30 02:13:32,00:08:14,Autoplayed: user action: None; ,The Office (U.S.): Season 2: The Fire (Episode 4),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:08:14,Not latest view,US (United States)
Ashley,2019-09-30 01:52:12,00:21:17,Autoplayed: user action: None; ,The Office (U.S.): Season 2: Office Olympics (Episode 3),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:17,00:21:17,US (United States)
Ashley,2019-09-30 01:44:17,00:07:53,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 2: Sexual Harassment (Episode 2),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:24,00:21:24,US (United States)
Ashley,2019-09-28 15:10:42,00:13:02,,The Office (U.S.): Season 2: Sexual Harassment (Episode 2),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:13:32,Not latest view,US (United States)
Ashley,2019-09-28 15:09:34,00:01:03,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 2: The Dundies (Episode 1),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:20:33,00:20:33,US (United States)
Ashley,2019-09-28 15:07:08,00:02:16,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 2: The Dundies (Episode 1),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:19:31,Not latest view,US (United States)
Ashley,2019-09-28 06:26:18,00:27:50,Autoplayed: user action: Unspecified; ,"Hello, Privilege. It's Me, Chelsea",,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:27:50,00:27:50,US (United States)
Ashley,2019-09-28 05:07:41,00:46:42,Autoplayed: user action: Unspecified; ,Unbelievable: Limited Series: Episode 3,,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:48:46,00:48:46,US (United States)
Ashley,2019-09-28 04:55:05,00:06:38,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One Where No One Proposes (Episode 1),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:07:19,Not latest view,US (United States)
Ashley,2019-09-27 06:22:59,00:19:44,,Friends: Season 8: The One Where Rachel Has a Baby: Part 2 (Episode 24),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:13,00:21:13,US (United States)
Ashley,2019-09-27 06:01:32,00:21:21,,Friends: Season 8: The One Where Rachel Has a Baby: Part 1 (Episode 23),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:52,00:21:52,US (United States)
Ashley,2019-09-26 06:23:48,00:21:51,,Friends: Season 8: The One Where Rachel Is Late (Episode 22),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:51,00:21:51,US (United States)
Ashley,2019-09-26 06:01:58,00:20:46,,Friends: Season 8: The One with the Cooking Class (Episode 21),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:04,00:21:04,US (United States)
Ashley,2019-09-26 05:40:29,00:21:22,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with the Baby Shower (Episode 20),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:53,00:21:53,US (United States)
Ashley,2019-09-26 05:38:19,00:02:02,Autoplayed: user action: None; ,Unbelievable: Limited Series: Episode 3,,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:02:06,Not latest view,US (United States)
Ashley,2019-09-26 04:54:47,00:43:29,Autoplayed: user action: None; ,Unbelievable: Limited Series: Episode 2,,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:43:33,00:43:33,US (United States)
Ashley,2019-09-26 03:46:55,00:56:20,Autoplayed: user action: Unspecified; ,Unbelievable: Limited Series: Episode 1,,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:56:20,00:56:20,US (United States)
Ashley,2019-09-26 03:13:11,00:21:37,Autoplayed: user action: Unspecified; ,Hotel Transylvania: Season 1: Brain Drain / Hair Today Gone Tomorrow (Episode 16),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:22:13,00:22:13,US (United States)
Ashley,2019-09-26 02:52:51,00:00:02,,Hotel Transylvania: Season 1: Brain Drain / Hair Today Gone Tomorrow (Episode 16),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:00:37,Not latest view,US (United States)
Ashley,2019-09-26 02:30:17,00:22:14,Autoplayed: user action: Unspecified; ,Hotel Transylvania: Season 1: The Legend of Pumpkin Guts (Episode 15),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:22:14,00:22:14,US (United States)
Ashley,2019-09-25 06:12:48,00:20:44,,Friends: Season 8: The One with Joey's Interview (Episode 19),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:16,00:21:16,US (United States)
Ashley,2019-09-25 05:51:20,00:21:21,,Friends: Season 8: The One in Massapequa (Episode 18),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:52,00:21:52,US (United States)
Ashley,2019-09-25 05:29:55,00:21:22,,Friends: Season 8: The One with the Tea Leaves (Episode 17),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:52,00:21:52,US (United States)
Ashley,2019-09-25 05:09:08,00:20:32,,Friends: Season 8: The One Where Joey Tells Rachel (Episode 16),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:04,00:21:04,US (United States)
Ashley,2019-09-25 04:47:44,00:21:20,,Friends: Season 8: The One with the Birthing Video (Episode 15),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:52,00:21:52,US (United States)
Ashley,2019-09-25 04:26:22,00:21:19,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with the Secret Closet (Episode 14),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:51,00:21:51,US (United States)
Ashley,2019-09-25 04:04:57,00:21:03,,Friends: Season 8: The One Where Chandler Takes a Bath (Episode 13),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:33,00:21:33,US (United States)
Ashley,2019-09-25 03:42:32,00:21:52,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One Where Joey Dates Rachel (Episode 12),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:52,00:21:52,US (United States)
Ashley,2019-09-25 03:24:16,00:17:52,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with the Creepy Holiday Card (Episode 11),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:52,00:21:52,US (United States)
Ashley,2019-09-25 01:51:27,00:16:44,Autoplayed: user action: None; ,The Office (U.S.): Season 2: The Dundies (Episode 1),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:17:16,Not latest view,US (United States)
Ashley,2019-09-25 01:29:59,00:21:25,Autoplayed: user action: None; ,The Office (U.S.): Season 1: Hot Girl (Episode 6),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:58,00:21:58,US (United States)
Ashley,2019-09-25 01:17:57,00:11:56,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 1: Basketball (Episode 5),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:55,00:21:55,US (United States)
Ashley,2019-09-24 05:43:20,00:03:29,,Friends: Season 8: The One with the Creepy Holiday Card (Episode 11),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:04:01,Not latest view,US (United States)
Ashley,2019-09-24 05:21:21,00:20:58,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with Monica's Boots (Episode 10),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:20:58,00:20:58,US (United States)
Ashley,2019-09-24 04:15:41,01:03:38,,Dave Chappelle: Sticks & Stones,,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,01:03:38,01:03:38,US (United States)
Ashley,2019-09-24 03:58:16,00:09:27,Autoplayed: user action: None; ,The Office (U.S.): Season 1: Basketball (Episode 5),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:09:59,Not latest view,US (United States)
Ashley,2019-09-24 03:36:55,00:21:18,Autoplayed: user action: None; ,The Office (U.S.): Season 1: The Alliance (Episode 4),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:50,00:21:50,US (United States)
Ashley,2019-09-24 03:23:31,00:13:18,Autoplayed: user action: Unspecified; ,The Office (U.S.): Season 1: Health Care (Episode 3),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:55,00:21:55,US (United States)
Ashley,2019-09-24 03:01:37,00:21:44,Autoplayed: user action: None; ,Hotel Transylvania: Season 1: Bat Flap Fever / Thumb and Thumber (Episode 14),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:22:18,00:22:18,US (United States)
Ashley,2019-09-24 02:39:39,00:21:55,Autoplayed: user action: None; ,Hotel Transylvania: Season 1: Fright of Hand / Dude Where's my Garlic? (Episode 13),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:22:29,00:22:29,US (United States)
Ashley,2019-09-24 02:17:07,00:22:29,Autoplayed: user action: Unspecified; ,Hotel Transylvania: Season 1: 116 Candles / Stop or My Mummy Will Shoot (Episode 12),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:22:29,00:22:29,US (United States)
Ashley,2019-09-23 06:38:29,00:21:23,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with the Rumor (Episode 9),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:52,00:21:52,US (United States)
Ashley,2019-09-23 06:35:15,00:02:52,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with the Stripper (Episode 8),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:43,00:21:43,US (United States)
Ashley,2019-09-23 05:06:41,01:16:20,,Between Two Ferns: The Movie,,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,01:15:51,Not latest view,US (United States)
Ashley,2019-09-23 04:46:46,00:19:34,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with the Stripper (Episode 8),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:18:53,Not latest view,US (United States)
Ashley,2019-09-23 04:25:03,00:21:22,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with the Stain (Episode 7),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:54,00:21:54,US (United States)
Ashley,2019-09-23 04:12:28,00:12:13,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with the Halloween Party (Episode 6),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:52,00:21:52,US (United States)
Ashley,2019-09-23 04:04:14,00:08:06,Autoplayed: user action: None; ,The Office (U.S.): Season 1: Health Care (Episode 3),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:08:38,Not latest view,US (United States)
Ashley,2019-09-23 03:43:04,00:21:07,Autoplayed: user action: None; ,The Office (U.S.): Season 1: Diversity Day (Episode 2),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:39,00:21:39,US (United States)
Ashley,2019-09-23 03:19:00,00:23:32,,The Office (U.S.): Season 1: Pilot (Episode 1),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:22:54,00:22:54,US (United States)
Ashley,2019-09-23 03:18:17,00:00:05,Autoplayed: user action: None; ,The Office (U.S.): Season 9: Finale (Episode 23),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:46:39,00:46:39,US (United States)
Ashley,2019-09-22 08:23:24,00:09:12,,Friends: Season 8: The One with the Halloween Party (Episode 6),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:09:40,Not latest view,US (United States)
Ashley,2019-09-22 08:09:29,00:13:52,,Friends: Season 8: The One with Rachel's Date (Episode 5),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:21:52,00:21:52,US (United States)
Ashley,2019-09-22 05:28:27,00:08:30,Autoplayed: user action: None; ,Friends: Season 8: The One with Rachel's Date (Episode 5),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:08:30,Not latest view,US (United States)
Ashley,2019-09-22 05:14:40,00:13:22,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with the Videotape (Episode 4),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:22:22,00:22:22,US (United States)
Ashley,2019-09-20 05:21:04,00:08:30,,Friends: Season 8: The One with the Videotape (Episode 4),,Sharp Sharp MTK5659 5.0 FHD TV Smart TV,00:09:02,Not latest view,US (United States)
